Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc
0,GFP.BLA,-2.000238642281733,20.476904305531754,0.0010765196520979893,GFP.BLA
1,Tb05.5K5.100:mRNA-p1;Tb927.5.4450:mRNA-p1,-0.24125998311482988,18.072649741654992,0.119289268064114,"hypothetical protein, conserved"
2,Tb05.5K5.110:mRNA-p1;Tb927.5.4460:mRNA-p1,0.017225594795178267,20.755338605085544,0.8890917014764933,"major vault protein, putative"
3,Tb05.5K5.120:mRNA-p1;Tb927.5.4470:mRNA-p1,-0.7319315900931294,18.470610607777843,0.07783958407801253,"hypothetical protein, conserved"
4,Tb05.5K5.130:mRNA-p1;Tb927.5.4480:mRNA-p1,-0.5853507291616751,20.56295801549661,0.013098093747780277,"paraflagellar rod component par4, putative"
5,Tb05.5K5.150:mRNA-p1;Tb927.5.4500:mRNA-p1,0.03356606901225234,22.058539615372915,0.7915503184319049,"ras-like small GTPase, putative"
6,Tb05.5K5.160:mRNA-p1;Tb927.5.4520:mRNA-p1,-0.7737819628428575,16.304566263607025,0.0034439616288109557,Kinetochore interacting protein 1
8,Tb05.5K5.20:mRNA-p1;Tb927.5.4360:mRNA-p1,-0.1695955015387831,16.9549415722846,0.4405606436168573,"hypothetical protein, conserved"
9,Tb05.5K5.200:mRNA-p1;Tb11.v5.0409.1-p1;Tb927.5.4560:mRNA-p1,-0.19263905330706166,21.995908931769456,0.13416145674416102,"guanine deaminase, putative"
10,Tb05.5K5.210:mRNA-p1,-0.5096779399266431,19.8641896615236,0.009639710196339597,hypothetical protein
11,Tb05.5K5.220:mRNA-p1;Tb927.5.4580:mRNA-p1,-0.2444932415716572,17.859469478298983,0.1271715569602156,Flagellum adhesion protein 3
12,Tb05.5K5.240:mRNA-p1;Tb11.v5.0367.1-p1;Tb927.5.4600:mRNA-p1,-0.17806470277918152,18.113513640660653,0.2124064921972886,"expression site-associated gene 3 (ESAG3) protein, putative"
13,Tb05.5K5.30:mRNA-p1;Tb927.5.4380:mRNA-p1,-0.4914577584608111,20.669014803360817,0.006433958194721244,Kinetoplastid-specific Protein Phosphatase 1
14,Tb05.5K5.40:mRNA-p1;Tb927.5.4390:mRNA-p1,-0.37036891320397913,17.989099112275397,0.6840085279542215,"hypothetical protein, conserved"
16,Tb05.5K5.50:mRNA-p1;Tb927.5.4400:mRNA-p1,0.02943071087520721,19.183244079472903,0.9555590792764689,"hypothetical protein, conserved"
17,Tb05.5K5.60:mRNA-p1;Tb927.5.4410:mRNA-p1,-0.25529265661496225,18.02630941981049,0.12960435440159018,"hypothetical protein, conserved"
18,Tb05.5K5.70:mRNA-p1;Tb927.5.4420:mRNA-p1,-0.41170299381498054,21.253897153105623,0.058154273571023166,"nucleolar RNA helicase II, putative"
